TIMESTAMP,SYSCALL_NUMBER,PID
2025-03-31 22:45:07.053397,257,13022
2025-03-31 22:45:07.053499,3,13022
2025-03-31 22:45:07.053533,257,13022
2025-03-31 22:45:07.053563,5,13022
2025-03-31 22:45:07.053584,9,13022
2025-03-31 22:45:07.053615,3,13022
2025-03-31 22:45:07.053689,257,13022
2025-03-31 22:45:07.053717,5,13022
2025-03-31 22:45:07.053738,9,13022
2025-03-31 22:45:07.053765,3,13022
2025-03-31 22:45:07.053786,202,13022
2025-03-31 22:45:07.053808,102,13022
2025-03-31 22:45:07.053827,104,13022
2025-03-31 22:45:07.053844,107,13022
2025-03-31 22:45:07.053861,108,13022
2025-03-31 22:45:07.053881,14,13022
2025-03-31 22:45:07.053934,13,13022
2025-03-31 22:45:07.053953,13,13022
2025-03-31 22:45:07.053971,13,13022
2025-03-31 22:45:07.053988,13,13022
2025-03-31 22:45:07.054006,13,13022
2025-03-31 22:45:07.054024,13,13022
2025-03-31 22:45:07.054041,13,13022
2025-03-31 22:45:07.054057,13,13022
2025-03-31 22:45:07.054076,13,13022
2025-03-31 22:45:07.054106,13,13022
2025-03-31 22:45:07.054123,13,13022
2025-03-31 22:45:07.054140,13,13022
2025-03-31 22:45:07.054157,13,13022
2025-03-31 22:45:07.054174,13,13022
2025-03-31 22:45:07.054182,18,12757
2025-03-31 22:45:07.054191,13,13022
2025-03-31 22:45:07.054215,13,13022
2025-03-31 22:45:07.054222,17,12757
2025-03-31 22:45:07.054234,13,13022
2025-03-31 22:45:07.054254,13,13022
2025-03-31 22:45:07.054272,13,13022
2025-03-31 22:45:07.054289,13,13022
2025-03-31 22:45:07.054305,13,13022
2025-03-31 22:45:07.054323,13,13022
2025-03-31 22:45:07.054340,13,13022
2025-03-31 22:45:07.054357,13,13022
2025-03-31 22:45:07.054374,13,13022
2025-03-31 22:45:07.054391,14,13022
2025-03-31 22:45:07.054408,13,13022
2025-03-31 22:45:07.054425,13,13022
2025-03-31 22:45:07.054442,13,13022
2025-03-31 22:45:07.054460,13,13022
2025-03-31 22:45:07.054477,13,13022
2025-03-31 22:45:07.054494,13,13022
2025-03-31 22:45:07.054511,13,13022
2025-03-31 22:45:07.054529,13,13022
2025-03-31 22:45:07.054546,63,13022
2025-03-31 22:45:07.054569,41,13022
2025-03-31 22:45:07.054604,42,13022
2025-03-31 22:45:07.054642,3,13022
2025-03-31 22:45:07.054673,41,13022
2025-03-31 22:45:07.054695,42,13022
2025-03-31 22:45:07.054719,3,13022
2025-03-31 22:45:07.054741,262,13022
2025-03-31 22:45:07.054765,262,13022
2025-03-31 22:45:07.054798,257,13022
2025-03-31 22:45:07.054821,5,13022
2025-03-31 22:45:07.054844,0,13022
2025-03-31 22:45:07.054885,0,13022
2025-03-31 22:45:07.054910,5,13022
2025-03-31 22:45:07.054930,3,13022
2025-03-31 22:45:07.054952,257,13022
2025-03-31 22:45:07.054973,5,13022
2025-03-31 22:45:07.054993,8,13022
2025-03-31 22:45:07.055012,0,13022
2025-03-31 22:45:07.055048,3,13022
2025-03-31 22:45:07.055153,262,13022
2025-03-31 22:45:07.055177,262,13022
2025-03-31 22:45:07.055203,262,13022
2025-03-31 22:45:07.055231,39,13022
2025-03-31 22:45:07.055258,110,13022
2025-03-31 22:45:07.055281,262,13022
2025-03-31 22:45:07.055302,262,13022
2025-03-31 22:45:07.055323,262,13022
2025-03-31 22:45:07.055342,262,13022
2025-03-31 22:45:07.055361,262,13022
2025-03-31 22:45:07.055383,262,13022
2025-03-31 22:45:07.055402,107,13022
2025-03-31 22:45:07.055419,108,13022
2025-03-31 22:45:07.055438,102,13022
2025-03-31 22:45:07.055455,104,13022
2025-03-31 22:45:07.055472,21,13022
2025-03-31 22:45:07.055491,262,13022
2025-03-31 22:45:07.055511,107,13022
2025-03-31 22:45:07.055528,108,13022
2025-03-31 22:45:07.055545,102,13022
2025-03-31 22:45:07.055550,18,12757
2025-03-31 22:45:07.055563,104,13022
2025-03-31 22:45:07.055582,21,13022
2025-03-31 22:45:07.055586,17,12757
2025-03-31 22:45:07.055613,39,13022
2025-03-31 22:45:07.055631,110,13022
2025-03-31 22:45:07.055649,39,13022
2025-03-31 22:45:07.055666,110,13022
2025-03-31 22:45:07.055712,111,13022
2025-03-31 22:45:07.055732,16,13022
2025-03-31 22:45:07.055750,257,13022
2025-03-31 22:45:07.055772,302,13022
2025-03-31 22:45:07.055789,72,13022
2025-03-31 22:45:07.055805,33,13022
2025-03-31 22:45:07.055825,3,13022
2025-03-31 22:45:07.055842,16,13022
2025-03-31 22:45:07.055860,13,13022
2025-03-31 22:45:07.055876,62,13022
