TIMESTAMP,SYSCALL_NUMBER,PID
2025-04-12 20:14:39.286125,72,4294
2025-04-12 20:14:39.286172,72,4294
2025-04-12 20:14:39.286184,72,4294
2025-04-12 20:14:39.286202,257,4294
2025-04-12 20:14:39.286218,5,4294
2025-04-12 20:14:39.286229,9,4294
2025-04-12 20:14:39.286252,3,4294
2025-04-12 20:14:39.286300,89,4294
2025-04-12 20:14:39.286326,21,4294
2025-04-12 20:14:39.286346,21,4294
2025-04-12 20:14:39.286358,257,4294
2025-04-12 20:14:39.286373,257,4294
2025-04-12 20:14:39.286412,5,4294
2025-04-12 20:14:39.286426,1,4294
2025-04-12 20:14:39.286456,231,4294
2025-04-12 20:14:39.286559,3,4167
2025-04-12 20:14:39.286766,17,4167
2025-04-12 20:14:39.286790,17,4167
2025-04-12 20:14:39.286804,17,4167
2025-04-12 20:14:39.286814,17,4167
2025-04-12 20:14:39.286830,17,4167
2025-04-12 20:14:39.286896,17,4167
2025-04-12 20:14:39.286915,17,4167
2025-04-12 20:14:39.286930,17,4167
2025-04-12 20:14:39.286945,17,4167
2025-04-12 20:14:39.286960,17,4167
2025-04-12 20:14:39.286976,17,4167
2025-04-12 20:14:39.286990,17,4167
2025-04-12 20:14:39.287006,17,4167
2025-04-12 20:14:39.287020,17,4167
2025-04-12 20:14:39.287038,17,4167
2025-04-12 20:14:39.287054,17,4167
2025-04-12 20:14:39.287909,202,4167
2025-04-12 20:14:39.288155,332,4167
2025-04-12 20:14:39.288313,202,4167
2025-04-12 20:14:39.288310,1,4167
2025-04-12 20:14:39.288394,202,4167
2025-04-12 20:14:39.288411,202,4167
2025-04-12 20:14:39.288474,202,4167
2025-04-12 20:14:39.289041,1,4167
2025-04-12 20:14:39.291505,290,4167
2025-04-12 20:14:39.291617,1,4167
2025-04-12 20:14:39.291640,7,4167
2025-04-12 20:14:39.291699,0,4167
2025-04-12 20:14:39.291794,46,4167
2025-04-12 20:14:39.291848,7,4167
2025-04-12 20:14:39.291895,7,4167
2025-04-12 20:14:39.291988,1,4167
2025-04-12 20:14:39.292016,47,4167
2025-04-12 20:14:39.292052,7,4167
2025-04-12 20:14:39.292075,47,4167
2025-04-12 20:14:39.292107,1,4167
2025-04-12 20:14:39.292136,1,4167
2025-04-12 20:14:39.292168,7,4167
2025-04-12 20:14:39.292191,0,4167
2025-04-12 20:14:39.292262,1,4167
2025-04-12 20:14:39.292308,7,4167
2025-04-12 20:14:39.292319,0,4167
2025-04-12 20:14:39.292340,1,4167
2025-04-12 20:14:39.292379,1,4167
2025-04-12 20:14:39.292373,7,4167
2025-04-12 20:14:39.292401,0,4167
2025-04-12 20:14:39.292404,7,4167
2025-04-12 20:14:39.292432,46,4167
2025-04-12 20:14:39.292464,7,4167
2025-04-12 20:14:39.292497,7,4167
2025-04-12 20:14:39.292612,1,4167
2025-04-12 20:14:39.292637,47,4167
2025-04-12 20:14:39.292663,7,4167
2025-04-12 20:14:39.292684,47,4167
2025-04-12 20:14:39.292711,1,4167
2025-04-12 20:14:39.292738,1,4167
2025-04-12 20:14:39.292763,7,4167
2025-04-12 20:14:39.292785,0,4167
2025-04-12 20:14:39.292836,1,4167
2025-04-12 20:14:39.292866,7,4167
2025-04-12 20:14:39.292894,1,4167
2025-04-12 20:14:39.292921,7,4167
2025-04-12 20:14:39.292921,0,4167
2025-04-12 20:14:39.292958,0,4167
2025-04-12 20:14:39.292992,7,4167
2025-04-12 20:14:39.293044,1,4167
2025-04-12 20:14:39.293071,0,4167
2025-04-12 20:14:39.293074,7,4167
2025-04-12 20:14:39.293101,46,4167
2025-04-12 20:14:39.293133,7,4167
2025-04-12 20:14:39.293168,7,4167
2025-04-12 20:14:39.293534,1,4167
2025-04-12 20:14:39.293581,47,4167
2025-04-12 20:14:39.293610,7,4167
2025-04-12 20:14:39.293633,47,4167
2025-04-12 20:14:39.293662,1,4167
2025-04-12 20:14:39.293689,1,4167
2025-04-12 20:14:39.293715,7,4167
2025-04-12 20:14:39.293738,0,4167
2025-04-12 20:14:39.293796,1,4167
2025-04-12 20:14:39.293828,7,4167
2025-04-12 20:14:39.293856,1,4167
2025-04-12 20:14:39.293859,0,4167
2025-04-12 20:14:39.293888,7,4167
2025-04-12 20:14:39.293916,0,4167
2025-04-12 20:14:39.293918,1,4167
2025-04-12 20:14:39.293941,7,4167
2025-04-12 20:14:39.293945,202,4167
2025-04-12 20:14:39.293994,3,4167
2025-04-12 20:14:39.294023,290,4167
2025-04-12 20:14:39.294064,1,4167
2025-04-12 20:14:39.294077,7,4167
2025-04-12 20:14:39.294084,0,4167
2025-04-12 20:14:39.294114,46,4167
2025-04-12 20:14:39.294145,7,4167
2025-04-12 20:14:39.294176,7,4167
2025-04-12 20:14:39.295230,1,4167
2025-04-12 20:14:39.295295,47,4167
2025-04-12 20:14:39.295329,7,4167
2025-04-12 20:14:39.295352,47,4167
2025-04-12 20:14:39.295382,1,4167
2025-04-12 20:14:39.295409,1,4167
2025-04-12 20:14:39.295449,7,4167
2025-04-12 20:14:39.295472,0,4167
2025-04-12 20:14:39.295527,1,4167
2025-04-12 20:14:39.295556,7,4167
2025-04-12 20:14:39.295557,0,4167
2025-04-12 20:14:39.295586,1,4167
2025-04-12 20:14:39.295604,1,4167
2025-04-12 20:14:39.295615,202,4167
2025-04-12 20:14:39.295619,7,4167
2025-04-12 20:14:39.295630,3,4167
2025-04-12 20:14:39.295643,0,4167
2025-04-12 20:14:39.295666,7,4167
2025-04-12 20:14:39.295680,11,4167
2025-04-12 20:14:39.298448,21,4167
2025-04-12 20:14:39.298473,21,4167
2025-04-12 20:14:39.298485,21,4167
2025-04-12 20:14:39.298495,21,4167
2025-04-12 20:14:39.298505,21,4167
2025-04-12 20:14:39.298515,21,4167
2025-04-12 20:14:39.298525,21,4167
2025-04-12 20:14:39.298536,21,4167
2025-04-12 20:14:39.298547,21,4167
2025-04-12 20:14:39.298557,21,4167
2025-04-12 20:14:39.298567,21,4167
2025-04-12 20:14:39.298577,21,4167
2025-04-12 20:14:39.298587,21,4167
2025-04-12 20:14:39.298597,21,4167
2025-04-12 20:14:39.298608,21,4167
2025-04-12 20:14:39.298620,21,4167
2025-04-12 20:14:39.298630,21,4167
2025-04-12 20:14:39.298640,21,4167
2025-04-12 20:14:39.298650,21,4167
2025-04-12 20:14:39.298660,21,4167
2025-04-12 20:14:39.298670,21,4167
2025-04-12 20:14:39.298681,21,4167
2025-04-12 20:14:39.298692,21,4167
2025-04-12 20:14:39.298702,21,4167
2025-04-12 20:14:39.298712,21,4167
2025-04-12 20:14:39.298723,21,4167
2025-04-12 20:14:39.298733,21,4167
2025-04-12 20:14:39.298743,21,4167
2025-04-12 20:14:39.298754,21,4167
2025-04-12 20:14:39.298765,21,4167
2025-04-12 20:14:39.298775,21,4167
2025-04-12 20:14:39.298785,21,4167
2025-04-12 20:14:39.298795,21,4167
2025-04-12 20:14:39.298805,21,4167
2025-04-12 20:14:39.298815,21,4167
2025-04-12 20:14:39.298825,21,4167
2025-04-12 20:14:39.298837,21,4167
2025-04-12 20:14:39.298847,21,4167
2025-04-12 20:14:39.298857,21,4167
2025-04-12 20:14:39.298868,21,4167
2025-04-12 20:14:39.298878,21,4167
2025-04-12 20:14:39.298889,21,4167
2025-04-12 20:14:39.298901,257,4167
2025-04-12 20:14:39.298915,5,4167
2025-04-12 20:14:39.298926,9,4167
2025-04-12 20:14:39.298943,3,4167
2025-04-12 20:14:39.299107,257,4167
2025-04-12 20:14:39.299122,332,4167
2025-04-12 20:14:39.299297,0,4167
2025-04-12 20:14:39.299314,0,4167
2025-04-12 20:14:39.299324,3,4167
2025-04-12 20:14:39.342959,21,4167
2025-04-12 20:14:39.343055,290,4167
2025-04-12 20:14:39.343111,1,4167
2025-04-12 20:14:39.343127,7,4167
2025-04-12 20:14:39.343170,0,4167
2025-04-12 20:14:39.343238,46,4167
2025-04-12 20:14:39.343287,7,4167
2025-04-12 20:14:39.343334,7,4167
2025-04-12 20:14:39.343736,1,4167
2025-04-12 20:14:39.343794,47,4167
2025-04-12 20:14:39.343826,7,4167
2025-04-12 20:14:39.343847,47,4167
2025-04-12 20:14:39.343877,1,4167
2025-04-12 20:14:39.343904,1,4167
2025-04-12 20:14:39.343932,7,4167
2025-04-12 20:14:39.343952,0,4167
2025-04-12 20:14:39.344020,1,4167
2025-04-12 20:14:39.344051,7,4167
2025-04-12 20:14:39.344079,1,4167
2025-04-12 20:14:39.344105,7,4167
2025-04-12 20:14:39.344126,0,4167
2025-04-12 20:14:39.344144,0,4167
2025-04-12 20:14:39.344146,7,4167
2025-04-12 20:14:39.344247,1,4167
2025-04-12 20:14:39.344284,7,4167
2025-04-12 20:14:39.344306,0,4167
2025-04-12 20:14:39.344357,46,4167
2025-04-12 20:14:39.344394,7,4167
2025-04-12 20:14:39.344432,7,4167
2025-04-12 20:14:39.344558,1,4167
2025-04-12 20:14:39.344600,47,4167
2025-04-12 20:14:39.344631,7,4167
2025-04-12 20:14:39.344652,47,4167
2025-04-12 20:14:39.344680,1,4167
2025-04-12 20:14:39.344711,1,4167
2025-04-12 20:14:39.344736,7,4167
2025-04-12 20:14:39.344758,0,4167
2025-04-12 20:14:39.344813,1,4167
2025-04-12 20:14:39.344842,7,4167
2025-04-12 20:14:39.344869,1,4167
2025-04-12 20:14:39.344895,7,4167
2025-04-12 20:14:39.344916,0,4167
2025-04-12 20:14:39.344935,7,4167
2025-04-12 20:14:39.344937,0,4167
2025-04-12 20:14:39.345045,1,4167
2025-04-12 20:14:39.345072,7,4167
2025-04-12 20:14:39.345110,0,4167
2025-04-12 20:14:39.345160,46,4167
2025-04-12 20:14:39.345196,7,4167
2025-04-12 20:14:39.345234,7,4167
2025-04-12 20:14:39.345789,1,4167
2025-04-12 20:14:39.345846,47,4167
2025-04-12 20:14:39.345878,7,4167
2025-04-12 20:14:39.345899,47,4167
2025-04-12 20:14:39.345928,1,4167
2025-04-12 20:14:39.345963,1,4167
2025-04-12 20:14:39.345990,7,4167
2025-04-12 20:14:39.346011,0,4167
2025-04-12 20:14:39.346078,1,4167
2025-04-12 20:14:39.346108,7,4167
2025-04-12 20:14:39.346135,1,4167
2025-04-12 20:14:39.346161,7,4167
2025-04-12 20:14:39.346182,0,4167
2025-04-12 20:14:39.346201,7,4167
2025-04-12 20:14:39.346209,0,4167
2025-04-12 20:14:39.346258,1,4167
2025-04-12 20:14:39.346271,202,4167
2025-04-12 20:14:39.346323,3,4167
2025-04-12 20:14:39.346350,290,4167
2025-04-12 20:14:39.346391,1,4167
2025-04-12 20:14:39.346404,7,4167
2025-04-12 20:14:39.346411,0,4167
2025-04-12 20:14:39.346443,46,4167
2025-04-12 20:14:39.346472,7,4167
2025-04-12 20:14:39.346500,7,4167
2025-04-12 20:14:39.348010,1,4167
2025-04-12 20:14:39.348088,47,4167
2025-04-12 20:14:39.348127,7,4167
2025-04-12 20:14:39.348152,47,4167
2025-04-12 20:14:39.348186,1,4167
2025-04-12 20:14:39.348218,1,4167
2025-04-12 20:14:39.348248,7,4167
2025-04-12 20:14:39.348271,0,4167
2025-04-12 20:14:39.348373,1,4167
2025-04-12 20:14:39.348531,1,4167
2025-04-12 20:14:39.348548,1,4167
2025-04-12 20:14:39.348559,1,4167
2025-04-12 20:14:39.348579,7,4167
2025-04-12 20:14:39.348591,47,4167
2025-04-12 20:14:39.348614,7,4167
2025-04-12 20:14:39.348628,7,4167
2025-04-12 20:14:39.348638,47,4167
2025-04-12 20:14:39.348653,7,4167
2025-04-12 20:14:39.348695,1,4167
2025-04-12 20:14:39.348708,7,4167
2025-04-12 20:14:39.348728,1,4167
2025-04-12 20:14:39.348722,0,4167
2025-04-12 20:14:39.348758,7,4167
2025-04-12 20:14:39.348764,1,4167
2025-04-12 20:14:39.348775,0,4167
2025-04-12 20:14:39.348780,202,4167
2025-04-12 20:14:39.348791,7,4167
2025-04-12 20:14:39.348805,3,4167
2025-04-12 20:14:39.348881,1,4167
2025-04-12 20:14:39.348901,0,4167
2025-04-12 20:14:39.348921,202,4167
2025-04-12 20:14:39.348939,202,4167
2025-04-12 20:14:39.348957,290,4167
2025-04-12 20:14:39.348959,202,4167
2025-04-12 20:14:39.348992,46,4167
2025-04-12 20:14:39.349017,7,4167
2025-04-12 20:14:39.349018,7,4167
2025-04-12 20:14:39.349046,46,4167
2025-04-12 20:14:39.349064,7,4167
2025-04-12 20:14:39.349076,46,4167
2025-04-12 20:14:39.349091,7,4167
2025-04-12 20:14:39.349106,7,4167
2025-04-12 20:14:39.349235,1,4167
2025-04-12 20:14:39.349311,47,4167
2025-04-12 20:14:39.349348,7,4167
2025-04-12 20:14:39.349372,47,4167
2025-04-12 20:14:39.349404,1,4167
2025-04-12 20:14:39.349432,1,4167
2025-04-12 20:14:39.349461,7,4167
2025-04-12 20:14:39.349484,0,4167
2025-04-12 20:14:39.349538,7,4167
2025-04-12 20:14:39.349565,47,4167
2025-04-12 20:14:39.349596,7,4167
2025-04-12 20:14:39.349623,7,4167
2025-04-12 20:14:39.349645,47,4167
2025-04-12 20:14:39.349674,7,4167
2025-04-12 20:14:39.349722,7,4167
2025-04-12 20:14:39.349746,47,4167
2025-04-12 20:14:39.349775,7,4167
2025-04-12 20:14:39.349800,7,4167
2025-04-12 20:14:39.349821,47,4167
2025-04-12 20:14:39.349850,7,4167
2025-04-12 20:14:39.349907,1,4167
2025-04-12 20:14:39.349936,7,4167
2025-04-12 20:14:39.349965,1,4167
2025-04-12 20:14:39.349992,7,4167
2025-04-12 20:14:39.350015,0,4167
2025-04-12 20:14:39.350036,7,4167
2025-04-12 20:14:39.350036,0,4167
2025-04-12 20:14:39.350149,1,4167
2025-04-12 20:14:39.350176,7,4167
2025-04-12 20:14:39.350218,0,4167
2025-04-12 20:14:39.350270,46,4167
2025-04-12 20:14:39.350323,7,4167
2025-04-12 20:14:39.350363,7,4167
2025-04-12 20:14:39.350502,1,4167
2025-04-12 20:14:39.350548,47,4167
2025-04-12 20:14:39.350579,7,4167
2025-04-12 20:14:39.350600,47,4167
2025-04-12 20:14:39.350629,1,4167
2025-04-12 20:14:39.350656,1,4167
2025-04-12 20:14:39.350682,7,4167
2025-04-12 20:14:39.350703,0,4167
2025-04-12 20:14:39.350762,1,4167
2025-04-12 20:14:39.350791,7,4167
2025-04-12 20:14:39.350818,1,4167
2025-04-12 20:14:39.350844,7,4167
2025-04-12 20:14:39.350865,0,4167
2025-04-12 20:14:39.350885,7,4167
2025-04-12 20:14:39.350888,0,4167
2025-04-12 20:14:39.350994,1,4167
2025-04-12 20:14:39.351021,7,4167
2025-04-12 20:14:39.351046,0,4167
2025-04-12 20:14:39.351096,46,4167
2025-04-12 20:14:39.351132,7,4167
2025-04-12 20:14:39.351170,7,4167
2025-04-12 20:14:39.351612,1,4167
2025-04-12 20:14:39.351670,47,4167
2025-04-12 20:14:39.351701,7,4167
2025-04-12 20:14:39.351733,47,4167
2025-04-12 20:14:39.351765,1,4167
2025-04-12 20:14:39.351791,1,4167
2025-04-12 20:14:39.351817,7,4167
2025-04-12 20:14:39.351838,0,4167
2025-04-12 20:14:39.351899,1,4167
2025-04-12 20:14:39.351928,7,4167
2025-04-12 20:14:39.351955,1,4167
2025-04-12 20:14:39.351982,7,4167
2025-04-12 20:14:39.352003,0,4167
2025-04-12 20:14:39.352021,0,4167
2025-04-12 20:14:39.352023,7,4167
2025-04-12 20:14:39.352073,1,4167
2025-04-12 20:14:39.352087,202,4167
2025-04-12 20:14:39.352117,3,4167
2025-04-12 20:14:39.352152,319,4167
2025-04-12 20:14:39.352171,77,4167
2025-04-12 20:14:39.352186,9,4167
2025-04-12 20:14:39.352211,72,4167
2025-04-12 20:14:39.352224,3,4167
2025-04-12 20:14:39.352257,12,4167
2025-04-12 20:14:39.359043,257,4167
2025-04-12 20:14:39.359090,5,4167
2025-04-12 20:14:39.359104,0,4167
2025-04-12 20:14:39.359116,3,4167
2025-04-12 20:14:39.361931,257,4167
2025-04-12 20:14:39.361973,5,4167
2025-04-12 20:14:39.361987,0,4167
2025-04-12 20:14:39.361999,3,4167
2025-04-12 20:14:39.364790,257,4167
2025-04-12 20:14:39.364829,5,4167
2025-04-12 20:14:39.364845,0,4167
2025-04-12 20:14:39.364860,3,4167
2025-04-12 20:14:39.366381,257,4167
2025-04-12 20:14:39.366418,332,4167
2025-04-12 20:14:39.366442,0,4167
2025-04-12 20:14:39.366454,0,4167
2025-04-12 20:14:39.366578,3,4167
2025-04-12 20:14:39.366968,257,4167
2025-04-12 20:14:39.366992,332,4167
2025-04-12 20:14:39.367005,0,4167
2025-04-12 20:14:39.367016,0,4167
2025-04-12 20:14:39.367026,3,4167
2025-04-12 20:14:39.367038,257,4167
2025-04-12 20:14:39.367050,332,4167
2025-04-12 20:14:39.367064,0,4167
2025-04-12 20:14:39.367074,0,4167
2025-04-12 20:14:39.367453,3,4167
2025-04-12 20:14:39.368455,257,4167
2025-04-12 20:14:39.368499,332,4167
2025-04-12 20:14:39.368517,0,4167
2025-04-12 20:14:39.368528,0,4167
2025-04-12 20:14:39.368538,3,4167
2025-04-12 20:14:39.368551,257,4167
2025-04-12 20:14:39.368563,332,4167
2025-04-12 20:14:39.368576,0,4167
2025-04-12 20:14:39.368587,0,4167
2025-04-12 20:14:39.368794,3,4167
2025-04-12 20:14:39.369605,257,4167
2025-04-12 20:14:39.369650,332,4167
2025-04-12 20:14:39.369666,0,4167
2025-04-12 20:14:39.369678,0,4167
2025-04-12 20:14:39.369773,3,4167
2025-04-12 20:14:39.370911,257,4167
2025-04-12 20:14:39.370978,0,4167
2025-04-12 20:14:39.371437,5,4167
2025-04-12 20:14:39.371504,9,4167
2025-04-12 20:14:39.371527,9,4167
2025-04-12 20:14:39.371557,9,4167
2025-04-12 20:14:39.371570,9,4167
2025-04-12 20:14:39.371960,3,4167
2025-04-12 20:14:39.372526,10,4167
2025-04-12 20:14:39.372616,257,4167
2025-04-12 20:14:39.372648,0,4167
2025-04-12 20:14:39.372847,5,4167
2025-04-12 20:14:39.372865,9,4167
2025-04-12 20:14:39.372879,9,4167
2025-04-12 20:14:39.372897,9,4167
2025-04-12 20:14:39.372911,9,4167
2025-04-12 20:14:39.373153,3,4167
2025-04-12 20:14:39.373702,10,4167
2025-04-12 20:14:39.375304,1,4167
2025-04-12 20:14:39.375596,257,4167
2025-04-12 20:14:39.375621,5,4167
2025-04-12 20:14:39.375633,9,4167
2025-04-12 20:14:39.375655,3,4167
2025-04-12 20:14:39.375946,257,4167
2025-04-12 20:14:39.375973,5,4167
2025-04-12 20:14:39.375985,9,4167
2025-04-12 20:14:39.376002,3,4167
2025-04-12 20:14:39.376662,1,4167
2025-04-12 20:14:39.379004,257,4167
2025-04-12 20:14:39.379049,5,4167
2025-04-12 20:14:39.379066,0,4167
2025-04-12 20:14:39.379078,3,4167
2025-04-12 20:14:39.381554,14,4167
2025-04-12 20:14:39.381600,435,4167
2025-04-12 20:14:39.381647,14,4167
2025-04-12 20:14:39.381658,202,4167
2025-04-12 20:14:39.381754,334,4167
2025-04-12 20:14:39.381879,273,4167
2025-04-12 20:14:39.381910,14,4167
2025-04-12 20:14:39.381940,186,4167
2025-04-12 20:14:39.381968,202,4167
2025-04-12 20:14:39.381998,202,4167
2025-04-12 20:14:39.382031,202,4167
2025-04-12 20:14:39.382048,202,4167
2025-04-12 20:14:39.382069,202,4167
2025-04-12 20:14:39.382105,157,4167
