TIMESTAMP,SYSCALL_NUMBER,PID
2025-04-12 19:29:32.869583,72,4143
2025-04-12 19:29:32.869636,72,4143
2025-04-12 19:29:32.869665,72,4143
2025-04-12 19:29:32.869684,257,4143
2025-04-12 19:29:32.869718,5,4143
2025-04-12 19:29:32.869731,9,4143
2025-04-12 19:29:32.869755,3,4143
2025-04-12 19:29:32.869802,89,4143
2025-04-12 19:29:32.869829,21,4143
2025-04-12 19:29:32.869849,21,4143
2025-04-12 19:29:32.869865,257,4143
2025-04-12 19:29:32.869881,257,4143
2025-04-12 19:29:32.869922,5,4143
2025-04-12 19:29:32.869937,1,4143
2025-04-12 19:29:32.869966,231,4143
2025-04-12 19:29:32.870072,3,3982
2025-04-12 19:29:32.870308,17,3982
2025-04-12 19:29:32.870338,17,3982
2025-04-12 19:29:32.870352,17,3982
2025-04-12 19:29:32.870366,17,3982
2025-04-12 19:29:32.870438,17,3982
2025-04-12 19:29:32.870453,17,3982
2025-04-12 19:29:32.870469,17,3982
2025-04-12 19:29:32.870485,17,3982
2025-04-12 19:29:32.870500,17,3982
2025-04-12 19:29:32.870514,17,3982
2025-04-12 19:29:32.870528,17,3982
2025-04-12 19:29:32.870541,17,3982
2025-04-12 19:29:32.870560,17,3982
2025-04-12 19:29:32.871458,202,3982
2025-04-12 19:29:32.871708,332,3982
2025-04-12 19:29:32.871821,1,3982
2025-04-12 19:29:32.871852,202,3982
2025-04-12 19:29:32.872357,1,3982
2025-04-12 19:29:32.874009,262,3982
2025-04-12 19:29:32.874051,262,3982
2025-04-12 19:29:32.874064,262,3982
2025-04-12 19:29:32.874076,262,3982
2025-04-12 19:29:32.874087,262,3982
2025-04-12 19:29:32.874099,262,3982
2025-04-12 19:29:32.874112,262,3982
2025-04-12 19:29:32.874125,262,3982
2025-04-12 19:29:32.874135,262,3982
2025-04-12 19:29:32.874146,262,3982
2025-04-12 19:29:32.874156,262,3982
2025-04-12 19:29:32.874168,262,3982
2025-04-12 19:29:32.874179,262,3982
2025-04-12 19:29:32.874190,262,3982
2025-04-12 19:29:32.874200,262,3982
2025-04-12 19:29:32.874211,262,3982
