TIMESTAMP,SYSCALL_NUMBER,PID
2025-04-12 22:29:34.412499,72,4828
2025-04-12 22:29:34.412542,72,4828
2025-04-12 22:29:34.412554,72,4828
2025-04-12 22:29:34.412565,13,4828
2025-04-12 22:29:34.412585,202,4828
2025-04-12 22:29:34.412597,202,4828
2025-04-12 22:29:34.412607,202,4828
2025-04-12 22:29:34.412625,202,4828
2025-04-12 22:29:34.412716,202,4828
2025-04-12 22:29:34.412744,202,4828
2025-04-12 22:29:34.412758,257,4828
2025-04-12 22:29:34.412777,202,4828
2025-04-12 22:29:34.412797,202,4828
2025-04-12 22:29:34.412809,202,4828
2025-04-12 22:29:34.412822,202,4828
2025-04-12 22:29:34.412835,202,4828
2025-04-12 22:29:34.412990,202,4828
2025-04-12 22:29:34.413008,257,4828
2025-04-12 22:29:34.413029,5,4828
2025-04-12 22:29:34.413045,0,4828
2025-04-12 22:29:34.413078,0,4828
2025-04-12 22:29:34.413116,0,4828
2025-04-12 22:29:34.413155,0,4828
2025-04-12 22:29:34.413169,0,4828
2025-04-12 22:29:34.413182,3,4828
2025-04-12 22:29:34.413195,202,4828
2025-04-12 22:29:34.413210,202,4828
2025-04-12 22:29:34.413222,202,4828
2025-04-12 22:29:34.413235,202,4828
2025-04-12 22:29:34.413259,202,4828
2025-04-12 22:29:34.413273,202,4828
2025-04-12 22:29:34.413303,202,4828
2025-04-12 22:29:34.413357,257,4828
2025-04-12 22:29:34.413371,5,4828
2025-04-12 22:29:34.413386,9,4828
2025-04-12 22:29:34.413409,3,4828
2025-04-12 22:29:34.413445,257,4828
2025-04-12 22:29:34.413459,257,4828
2025-04-12 22:29:34.413472,107,4828
2025-04-12 22:29:34.413486,41,4828
2025-04-12 22:29:34.413508,42,4828
2025-04-12 22:29:34.413528,3,4828
2025-04-12 22:29:34.413542,41,4828
2025-04-12 22:29:34.413554,42,4828
2025-04-12 22:29:34.413567,3,4828
2025-04-12 22:29:34.413580,262,4828
2025-04-12 22:29:34.413596,262,4828
2025-04-12 22:29:34.413611,257,4828
2025-04-12 22:29:34.413626,5,4828
2025-04-12 22:29:34.413642,0,4828
2025-04-12 22:29:34.413663,0,4828
2025-04-12 22:29:34.413677,5,4828
2025-04-12 22:29:34.413691,3,4828
2025-04-12 22:29:34.413704,257,4828
2025-04-12 22:29:34.413719,5,4828
2025-04-12 22:29:34.413735,8,4828
2025-04-12 22:29:34.413747,0,4828
2025-04-12 22:29:34.413767,3,4828
2025-04-12 22:29:34.413779,257,4828
2025-04-12 22:29:34.413807,13,4828
2025-04-12 22:29:34.413819,13,4828
2025-04-12 22:29:34.413834,13,4828
2025-04-12 22:29:34.413866,16,4828
2025-04-12 22:29:34.413884,293,4828
2025-04-12 22:29:34.413901,72,4828
2025-04-12 22:29:34.413912,72,4828
2025-04-12 22:29:34.413935,72,4828
2025-04-12 22:29:34.413946,72,4828
2025-04-12 22:29:34.413958,13,4828
2025-04-12 22:29:34.413970,13,4828
2025-04-12 22:29:34.413982,7,4828
2025-04-12 22:29:34.413994,13,4828
2025-04-12 22:29:34.414006,13,4828
2025-04-12 22:29:34.414020,12,4828
2025-04-12 22:29:34.414054,1,4828
2025-04-12 22:29:34.414070,1,4828
2025-04-12 22:29:34.414081,1,4828
2025-04-12 22:29:34.414093,1,4828
2025-04-12 22:29:34.414104,1,4828
2025-04-12 22:29:34.414117,1,4828
2025-04-12 22:29:34.414129,1,4828
2025-04-12 22:29:34.414141,1,4828
2025-04-12 22:29:34.414152,1,4828
2025-04-12 22:29:34.414164,1,4828
2025-04-12 22:29:34.414175,1,4828
2025-04-12 22:29:34.414186,1,4828
2025-04-12 22:29:34.414198,1,4828
2025-04-12 22:29:34.414211,1,4828
2025-04-12 22:29:34.414222,1,4828
2025-04-12 22:29:34.414234,1,4828
2025-04-12 22:29:34.414246,1,4828
2025-04-12 22:29:34.414258,1,4828
2025-04-12 22:29:34.414269,1,4828
2025-04-12 22:29:34.414281,1,4828
2025-04-12 22:29:34.414298,1,4828
2025-04-12 22:29:34.414312,1,4828
2025-04-12 22:29:34.414323,1,4828
2025-04-12 22:29:34.414334,1,4828
2025-04-12 22:29:34.414346,1,4828
2025-04-12 22:29:34.414358,1,4828
2025-04-12 22:29:34.414371,1,4828
2025-04-12 22:29:34.414384,1,4828
2025-04-12 22:29:34.414396,1,4828
2025-04-12 22:29:34.414408,1,4828
2025-04-12 22:29:34.414421,1,4828
2025-04-12 22:29:34.414435,1,4828
2025-04-12 22:29:34.414448,1,4828
2025-04-12 22:29:34.414461,1,4828
2025-04-12 22:29:34.414473,1,4828
2025-04-12 22:29:34.414487,1,4828
2025-04-12 22:29:34.414498,1,4828
2025-04-12 22:29:34.414511,1,4828
2025-04-12 22:29:34.414524,1,4828
2025-04-12 22:29:34.414537,1,4828
2025-04-12 22:29:34.414549,1,4828
2025-04-12 22:29:34.414562,1,4828
2025-04-12 22:29:34.414575,1,4828
2025-04-12 22:29:34.414587,1,4828
2025-04-12 22:29:34.414608,1,4828
2025-04-12 22:29:34.414621,1,4828
2025-04-12 22:29:34.414633,1,4828
2025-04-12 22:29:34.414646,1,4828
2025-04-12 22:29:34.414660,1,4828
2025-04-12 22:29:34.414671,1,4828
2025-04-12 22:29:34.414683,1,4828
2025-04-12 22:29:34.414697,1,4828
2025-04-12 22:29:34.414716,1,4828
2025-04-12 22:29:34.414731,1,4828
2025-04-12 22:29:34.414746,1,4828
2025-04-12 22:29:34.414762,1,4828
2025-04-12 22:29:34.414776,1,4828
2025-04-12 22:29:34.414789,1,4828
2025-04-12 22:29:34.414803,1,4828
2025-04-12 22:29:34.414815,1,4828
2025-04-12 22:29:34.414828,1,4828
2025-04-12 22:29:34.414841,1,4828
2025-04-12 22:29:34.414853,1,4828
2025-04-12 22:29:34.414867,1,4828
2025-04-12 22:29:34.414879,1,4828
2025-04-12 22:29:34.414892,1,4828
2025-04-12 22:29:34.414904,1,4828
2025-04-12 22:29:34.414917,1,4828
2025-04-12 22:29:34.414930,1,4828
2025-04-12 22:29:34.414942,1,4828
2025-04-12 22:29:34.414955,1,4828
2025-04-12 22:29:34.414967,1,4828
2025-04-12 22:29:34.414980,1,4828
2025-04-12 22:29:34.414993,1,4828
2025-04-12 22:29:34.415005,1,4828
2025-04-12 22:29:34.415018,1,4828
2025-04-12 22:29:34.415030,1,4828
2025-04-12 22:29:34.415043,1,4828
2025-04-12 22:29:34.415055,1,4828
2025-04-12 22:29:34.415068,1,4828
2025-04-12 22:29:34.415081,1,4828
2025-04-12 22:29:34.415094,1,4828
2025-04-12 22:29:34.415106,1,4828
2025-04-12 22:29:34.415119,1,4828
2025-04-12 22:29:34.415132,1,4828
2025-04-12 22:29:34.415144,1,4828
2025-04-12 22:29:34.415157,1,4828
2025-04-12 22:29:34.415169,1,4828
2025-04-12 22:29:34.415182,1,4828
2025-04-12 22:29:34.415194,1,4828
2025-04-12 22:29:34.415207,1,4828
2025-04-12 22:29:34.415219,1,4828
2025-04-12 22:29:34.415233,1,4828
2025-04-12 22:29:34.415246,1,4828
2025-04-12 22:29:34.415258,1,4828
2025-04-12 22:29:34.415271,1,4828
2025-04-12 22:29:34.415284,1,4828
2025-04-12 22:29:34.415300,1,4828
2025-04-12 22:29:34.415313,1,4828
2025-04-12 22:29:34.415326,1,4828
2025-04-12 22:29:34.415338,1,4828
2025-04-12 22:29:34.415351,1,4828
2025-04-12 22:29:34.415363,1,4828
2025-04-12 22:29:34.415376,1,4828
2025-04-12 22:29:34.415389,1,4828
2025-04-12 22:29:34.415401,1,4828
2025-04-12 22:29:34.415414,1,4828
2025-04-12 22:29:34.415427,1,4828
2025-04-12 22:29:34.415439,1,4828
2025-04-12 22:29:34.415452,1,4828
2025-04-12 22:29:34.415465,1,4828
2025-04-12 22:29:34.415477,1,4828
2025-04-12 22:29:34.415490,1,4828
2025-04-12 22:29:34.415502,1,4828
2025-04-12 22:29:34.415515,1,4828
2025-04-12 22:29:34.415527,1,4828
2025-04-12 22:29:34.415539,1,4828
2025-04-12 22:29:34.415552,1,4828
2025-04-12 22:29:34.415564,1,4828
2025-04-12 22:29:34.415576,1,4828
2025-04-12 22:29:34.415588,1,4828
2025-04-12 22:29:34.415601,1,4828
2025-04-12 22:29:34.415613,1,4828
2025-04-12 22:29:34.415628,1,4828
2025-04-12 22:29:34.415640,1,4828
2025-04-12 22:29:34.415653,1,4828
2025-04-12 22:29:34.415665,1,4828
2025-04-12 22:29:34.415677,1,4828
2025-04-12 22:29:34.415689,1,4828
2025-04-12 22:29:34.415702,1,4828
2025-04-12 22:29:34.415714,1,4828
2025-04-12 22:29:34.415726,1,4828
2025-04-12 22:29:34.415739,1,4828
2025-04-12 22:29:34.415751,1,4828
2025-04-12 22:29:34.415763,1,4828
2025-04-12 22:29:34.415776,1,4828
2025-04-12 22:29:34.415788,1,4828
2025-04-12 22:29:34.415800,1,4828
2025-04-12 22:29:34.415813,1,4828
2025-04-12 22:29:34.415825,1,4828
2025-04-12 22:29:34.415837,1,4828
2025-04-12 22:29:34.415850,1,4828
2025-04-12 22:29:34.415862,1,4828
2025-04-12 22:29:34.415874,1,4828
2025-04-12 22:29:34.415886,1,4828
2025-04-12 22:29:34.415899,1,4828
2025-04-12 22:29:34.415911,1,4828
2025-04-12 22:29:34.415924,1,4828
2025-04-12 22:29:34.415936,1,4828
2025-04-12 22:29:34.415948,1,4828
2025-04-12 22:29:34.415960,1,4828
2025-04-12 22:29:34.415973,1,4828
2025-04-12 22:29:34.415985,1,4828
2025-04-12 22:29:34.415998,1,4828
2025-04-12 22:29:34.416010,1,4828
2025-04-12 22:29:34.416023,1,4828
2025-04-12 22:29:34.416035,1,4828
2025-04-12 22:29:34.416048,1,4828
2025-04-12 22:29:34.416062,1,4828
2025-04-12 22:29:34.416074,1,4828
2025-04-12 22:29:34.416086,1,4828
2025-04-12 22:29:34.416099,1,4828
2025-04-12 22:29:34.416111,1,4828
2025-04-12 22:29:34.416124,1,4828
2025-04-12 22:29:34.416138,1,4828
2025-04-12 22:29:34.416150,1,4828
2025-04-12 22:29:34.416163,1,4828
2025-04-12 22:29:34.416175,1,4828
2025-04-12 22:29:34.416187,1,4828
2025-04-12 22:29:34.416200,1,4828
2025-04-12 22:29:34.416212,1,4828
2025-04-12 22:29:34.416224,1,4828
2025-04-12 22:29:34.416237,1,4828
2025-04-12 22:29:34.416249,1,4828
2025-04-12 22:29:34.416261,1,4828
2025-04-12 22:29:34.416273,1,4828
2025-04-12 22:29:34.416286,1,4828
2025-04-12 22:29:34.416301,1,4828
2025-04-12 22:29:34.416314,1,4828
2025-04-12 22:29:34.416327,1,4828
2025-04-12 22:29:34.416341,1,4828
2025-04-12 22:29:34.416355,1,4828
2025-04-12 22:29:34.416369,1,4828
2025-04-12 22:29:34.416383,1,4828
2025-04-12 22:29:34.416397,1,4828
2025-04-12 22:29:34.416411,1,4828
2025-04-12 22:29:34.416425,1,4828
2025-04-12 22:29:34.416449,1,4828
2025-04-12 22:29:34.416461,1,4828
2025-04-12 22:29:34.416473,1,4828
2025-04-12 22:29:34.416485,1,4828
2025-04-12 22:29:34.416497,1,4828
2025-04-12 22:29:34.416509,1,4828
2025-04-12 22:29:34.416522,1,4828
2025-04-12 22:29:34.416534,1,4828
2025-04-12 22:29:34.416547,1,4828
2025-04-12 22:29:34.416559,1,4828
2025-04-12 22:29:34.416571,1,4828
2025-04-12 22:29:34.416584,1,4828
2025-04-12 22:29:34.416596,1,4828
2025-04-12 22:29:34.416608,1,4828
2025-04-12 22:29:34.416621,1,4828
2025-04-12 22:29:34.416633,1,4828
2025-04-12 22:29:34.416645,1,4828
2025-04-12 22:29:34.416658,1,4828
2025-04-12 22:29:34.416670,1,4828
2025-04-12 22:29:34.416683,1,4828
2025-04-12 22:29:34.416695,1,4828
2025-04-12 22:29:34.416707,1,4828
2025-04-12 22:29:34.416719,1,4828
2025-04-12 22:29:34.416732,1,4828
2025-04-12 22:29:34.416744,1,4828
2025-04-12 22:29:34.416756,1,4828
2025-04-12 22:29:34.416769,1,4828
2025-04-12 22:29:34.416781,1,4828
2025-04-12 22:29:34.416793,1,4828
2025-04-12 22:29:34.416805,1,4828
2025-04-12 22:29:34.416818,1,4828
2025-04-12 22:29:34.416830,1,4828
2025-04-12 22:29:34.416843,1,4828
2025-04-12 22:29:34.416856,1,4828
2025-04-12 22:29:34.416868,1,4828
2025-04-12 22:29:34.416881,1,4828
2025-04-12 22:29:34.416893,1,4828
2025-04-12 22:29:34.416905,1,4828
2025-04-12 22:29:34.416918,1,4828
2025-04-12 22:29:34.416930,1,4828
2025-04-12 22:29:34.416942,1,4828
2025-04-12 22:29:34.416955,1,4828
2025-04-12 22:29:34.416967,1,4828
2025-04-12 22:29:34.416979,1,4828
2025-04-12 22:29:34.416991,1,4828
2025-04-12 22:29:34.417004,1,4828
2025-04-12 22:29:34.417016,1,4828
2025-04-12 22:29:34.417028,1,4828
2025-04-12 22:29:34.417041,1,4828
2025-04-12 22:29:34.417053,1,4828
2025-04-12 22:29:34.417069,41,4828
2025-04-12 22:29:34.417087,54,4828
2025-04-12 22:29:34.417100,54,4828
2025-04-12 22:29:34.417112,54,4828
2025-04-12 22:29:34.417122,54,4828
2025-04-12 22:29:34.417133,72,4828
2025-04-12 22:29:34.417144,72,4828
2025-04-12 22:29:34.417155,42,4828
2025-04-12 22:29:34.417201,51,4828
2025-04-12 22:29:34.417215,13,4828
2025-04-12 22:29:34.417226,7,4828
2025-04-12 22:29:34.449516,7,4672
2025-04-12 22:29:34.550227,7,4672
2025-04-12 22:29:34.651191,7,4672
2025-04-12 22:29:34.752251,7,4672
2025-04-12 22:29:34.853085,7,4672
2025-04-12 22:29:34.954036,7,4672
2025-04-12 22:29:34.964998,7,4672
2025-04-12 22:29:35.054981,7,4672
2025-04-12 22:29:35.156023,7,4672
2025-04-12 22:29:35.257080,7,4672
2025-04-12 22:29:35.358114,7,4672
2025-04-12 22:29:35.418484,13,4828
2025-04-12 22:29:35.418784,13,4828
2025-04-12 22:29:35.418880,7,4828
2025-04-12 22:29:35.418988,1,4828
2025-04-12 22:29:35.419094,1,4828
2025-04-12 22:29:35.419206,1,4828
2025-04-12 22:29:35.419405,1,4828
2025-04-12 22:29:35.419887,1,4828
2025-04-12 22:29:35.420090,1,4828
2025-04-12 22:29:35.420250,1,4828
