TIMESTAMP,SYSCALL_NUMBER,PID
2025-04-12 22:21:54.726641,72,3934
2025-04-12 22:21:54.726674,72,3934
2025-04-12 22:21:54.726682,72,3934
2025-04-12 22:21:54.726694,257,3934
2025-04-12 22:21:54.726705,5,3934
2025-04-12 22:21:54.726712,9,3934
2025-04-12 22:21:54.726726,3,3934
2025-04-12 22:21:54.726755,89,3934
2025-04-12 22:21:54.726774,21,3934
2025-04-12 22:21:54.726787,21,3934
2025-04-12 22:21:54.726794,257,3934
2025-04-12 22:21:54.726805,257,3934
2025-04-12 22:21:54.726829,5,3934
2025-04-12 22:21:54.726838,1,3934
2025-04-12 22:21:54.726857,231,3934
2025-04-12 22:21:54.726964,3,3820
2025-04-12 22:21:54.727136,17,3820
2025-04-12 22:21:54.727154,17,3820
2025-04-12 22:21:54.727162,17,3820
2025-04-12 22:21:54.727171,17,3820
2025-04-12 22:21:54.727234,17,3820
2025-04-12 22:21:54.727244,17,3820
2025-04-12 22:21:54.727253,17,3820
2025-04-12 22:21:54.727262,17,3820
2025-04-12 22:21:54.727271,17,3820
2025-04-12 22:21:54.727280,17,3820
2025-04-12 22:21:54.727290,17,3820
2025-04-12 22:21:54.727305,17,3820
2025-04-12 22:21:54.727314,17,3820
2025-04-12 22:21:54.727324,17,3820
2025-04-12 22:21:54.727332,17,3820
2025-04-12 22:21:54.727342,17,3820
2025-04-12 22:21:54.727351,17,3820
2025-04-12 22:21:54.728043,202,3820
2025-04-12 22:21:54.728299,332,3820
2025-04-12 22:21:54.728383,1,3820
2025-04-12 22:21:54.728411,202,3820
2025-04-12 22:21:54.728639,1,3820
2025-04-12 22:21:54.730239,290,3820
2025-04-12 22:21:54.730309,1,3820
2025-04-12 22:21:54.730324,7,3820
2025-04-12 22:21:54.730333,0,3820
2025-04-12 22:21:54.730379,46,3820
2025-04-12 22:21:54.730401,7,3820
2025-04-12 22:21:54.730415,7,3820
2025-04-12 22:21:54.730703,1,3820
2025-04-12 22:21:54.730755,47,3820
2025-04-12 22:21:54.730796,7,3820
2025-04-12 22:21:54.730819,47,3820
2025-04-12 22:21:54.730853,1,3820
2025-04-12 22:21:54.730880,1,3820
2025-04-12 22:21:54.730912,7,3820
2025-04-12 22:21:54.730934,0,3820
2025-04-12 22:21:54.730993,1,3820
2025-04-12 22:21:54.731022,7,3820
2025-04-12 22:21:54.731051,1,3820
2025-04-12 22:21:54.731079,7,3820
2025-04-12 22:21:54.731101,0,3820
2025-04-12 22:21:54.731123,7,3820
2025-04-12 22:21:54.731124,0,3820
2025-04-12 22:21:54.731192,1,3820
2025-04-12 22:21:54.731209,0,3820
2025-04-12 22:21:54.731209,7,3820
2025-04-12 22:21:54.731241,46,3820
2025-04-12 22:21:54.731271,7,3820
2025-04-12 22:21:54.731312,7,3820
2025-04-12 22:21:54.731436,1,3820
2025-04-12 22:21:54.731476,47,3820
2025-04-12 22:21:54.731506,7,3820
2025-04-12 22:21:54.731529,47,3820
2025-04-12 22:21:54.731557,1,3820
2025-04-12 22:21:54.731583,1,3820
2025-04-12 22:21:54.731608,7,3820
2025-04-12 22:21:54.731630,0,3820
2025-04-12 22:21:54.731677,1,3820
2025-04-12 22:21:54.731705,7,3820
2025-04-12 22:21:54.731731,1,3820
2025-04-12 22:21:54.731757,7,3820
2025-04-12 22:21:54.731779,0,3820
2025-04-12 22:21:54.731800,7,3820
2025-04-12 22:21:54.731801,0,3820
2025-04-12 22:21:54.731869,1,3820
2025-04-12 22:21:54.731885,7,3820
2025-04-12 22:21:54.731947,0,3820
2025-04-12 22:21:54.732001,46,3820
2025-04-12 22:21:54.732036,7,3820
2025-04-12 22:21:54.732070,7,3820
2025-04-12 22:21:54.732590,1,3820
2025-04-12 22:21:54.732638,47,3820
2025-04-12 22:21:54.732671,7,3820
2025-04-12 22:21:54.732693,47,3820
2025-04-12 22:21:54.732721,1,3820
2025-04-12 22:21:54.732747,1,3820
2025-04-12 22:21:54.732773,7,3820
2025-04-12 22:21:54.732795,0,3820
2025-04-12 22:21:54.732847,1,3820
2025-04-12 22:21:54.732875,7,3820
2025-04-12 22:21:54.732903,1,3820
2025-04-12 22:21:54.732933,7,3820
2025-04-12 22:21:54.732955,0,3820
2025-04-12 22:21:54.732976,7,3820
2025-04-12 22:21:54.732977,0,3820
2025-04-12 22:21:54.733016,1,3820
2025-04-12 22:21:54.733025,202,3820
2025-04-12 22:21:54.733049,3,3820
2025-04-12 22:21:54.733068,290,3820
2025-04-12 22:21:54.733095,1,3820
2025-04-12 22:21:54.733103,7,3820
